ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-456222,MapQuest,201.0,3,2017-06-20 15:39:15,2017-06-20 16:08:48,38.069523,-122.227608,,,0.0,#1 lane blocked due to accident on I-80 Westbound at Carquinez Toll Plaza Rd.,,I-80 W,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2017-06-20 15:54:00,82.0,,47.0,29.78,10.0,SSW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456221,MapQuest-Bing,201.0,2,2017-06-20 15:35:21,2017-06-20 16:04:56,37.372623,-121.92334699999999,,,0.0,#1 lane blocked due to accident on US-101 Southbound at Brokaw Rd.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-20 15:53:00,84.9,,46.0,29.81,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703983,Bing,,2,2017-06-20 14:29:33,2017-06-20 20:29:33,37.5813,-122.32546,37.57938,-122.32338999999999,0.174,At Poplar Ave/Exit 417 - Accident.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2017-06-20 14:56:00,70.0,,55.0,29.84,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456213,MapQuest,201.0,2,2017-06-20 14:20:42,2017-06-20 14:50:08,37.579498,-122.323494,,,0.0,#2 & #3 lane blocked due to accident on US-101 Southbound at Exit 417 Poplar Ave.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2017-06-20 13:56:00,70.0,,55.0,29.86,10.0,WNW,23.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703969,Bing,,2,2017-06-20 13:18:25,2017-06-20 19:18:25,38.295905,-122.03416599999998,38.295905,-122.03416599999998,0.0,At 48 - Accident.,,I-80 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-06-20 12:58:00,94.3,,34.0,29.8,10.0,WSW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703964,Bing,,2,2017-06-20 12:48:23,2017-06-20 18:48:23,38.152978000000004,-122.21616100000001,38.152978000000004,-122.21616100000001,0.0,At Hunter Hill Rest Area - Accident.,,I-80 W,R,Vallejo,Solano,CA,94589,US,US/Pacific,KAPC,2017-06-20 12:54:00,82.0,,47.0,29.82,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456209,MapQuest,201.0,3,2017-06-20 12:27:33,2017-06-20 12:57:04,37.763321000000005,-122.216202,,,0.0,#1 lane blocked due to accident on I-880 Northbound at Exit 37 66th Ave.,,I-880 N,R,Oakland,Alameda,CA,94601,US,US/Pacific,KOAK,2017-06-20 12:53:00,75.9,,54.0,29.87,10.0,West,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456208,MapQuest,201.0,3,2017-06-20 12:05:43,2017-06-20 12:35:21,37.808498,-122.36685200000001,,,0.0,Slow lane blocked due to accident on I-80 Westbound at Exit 4A Treasure Is.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2017-06-20 11:53:00,73.9,,55.0,29.87,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703955,Bing,,2,2017-06-20 11:52:53,2017-06-20 17:52:53,37.809020000000004,-122.36621000000001,37.806951,-122.368449,0.188,At Bay Brg - Accident.,,San Francisco-Oakland Bay Brg E,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2017-06-20 11:53:00,73.9,,55.0,29.87,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456200,MapQuest,201.0,2,2017-06-20 10:34:01,2017-06-20 11:03:45,37.767376,-122.221428,,,0.0,Accident on High St at Jensen St.,598.0,High St,R,Oakland,Alameda,CA,94601-3906,US,US/Pacific,KOAK,2017-06-20 10:53:00,72.0,,59.0,29.87,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703947,Bing,,2,2017-06-20 10:10:53,2017-06-20 16:10:53,37.754331,-122.403139,37.751683,-122.40311100000001,0.183,At Army St/Potrero Ave - Accident.,,23rd St,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2017-06-20 09:53:00,69.1,,63.0,29.87,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456195,MapQuest,201.0,3,2017-06-20 09:34:43,2017-06-20 10:04:23,37.317062,-121.97492199999999,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound before Exit 7 Saratoga Ave.,,Saratoga Ave,R,San Jose,Santa Clara,CA,95129,US,US/Pacific,KSJC,2017-06-20 09:53:00,73.9,,59.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456187,MapQuest,201.0,2,2017-06-20 09:17:37,2017-06-20 09:46:50,37.446865,-122.12103300000001,,,0.0,Restrictions on entry ramp due to accident on US-101 Southbound at Oregon Expy.,,Bayshore Fwy S,R,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2017-06-20 08:47:00,68.0,,78.0,29.87,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456190,MapQuest,201.0,3,2017-06-20 09:15:57,2017-06-20 09:45:27,37.784218,-122.188446,,,0.0,Restrictions on exit ramp due to accident on I-580 Westbound at MacArthur Blvd.,,I-580 E,R,Oakland,Alameda,CA,94619,US,US/Pacific,KOAK,2017-06-20 08:53:00,66.9,,68.0,29.87,10.0,WNW,4.6,,Clear,False,False,True,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456186,MapQuest,201.0,3,2017-06-20 09:03:59,2017-06-20 09:33:28,37.317062,-121.94058999999999,,,0.0,Accident on I-880 Northbound before CA-17.,,I-880 S,R,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-06-20 08:53:00,70.0,,71.0,29.87,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456178,MapQuest,201.0,2,2017-06-20 08:24:56,2017-06-20 08:54:27,37.749519,-122.403778,,,0.0,Accident on US-101 Southbound before Exit 432 Cesar Chavez.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2017-06-20 07:56:00,62.1,,72.0,29.87,10.0,WNW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456175,MapQuest,201.0,3,2017-06-20 07:59:23,2017-06-20 08:29:04,37.648842,-122.09683999999999,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound at Exit 27 CA-92 Jackson St.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2017-06-20 07:54:00,66.0,,63.0,29.89,10.0,NW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456174,MapQuest,241.0,2,2017-06-20 07:53:52,2017-06-20 08:23:24,37.250729,-121.91071299999999,,,0.0,#1 lane blocked due to accident on CA-85 Northbound at Exit 8 Branham Ln.,,Norman Y Mineta Hwy,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2017-06-20 08:47:00,73.4,,57.0,29.88,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456171,MapQuest,201.0,2,2017-06-20 07:35:50,2017-06-20 08:05:15,38.165596,-122.578529,,,0.0,Accident on US-101 Redwood Hwy Northbound after San Antonio Rd.,,Redwood Hwy S,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2017-06-20 07:35:00,64.4,,73.0,29.86,10.0,North,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456168,MapQuest,201.0,2,2017-06-20 07:34:55,2017-06-20 08:04:28,37.274464,-121.862907,,,0.0,Accident on CA-87 Northbound before Capitol Expy.,,Guadalupe Fwy N,R,San Jose,Santa Clara,CA,95136,US,US/Pacific,KRHV,2017-06-20 06:47:00,66.2,,68.0,29.87,10.0,Calm,,,Clear,True,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-456166,MapQuest,201.0,3,2017-06-20 07:30:19,2017-06-20 07:59:57,37.915417,-122.32696499999999,,,0.0,Slow lane blocked due to accident on I-580 Eastbound at Exit 11 Bayview Ave.,,I-580 E,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-20 07:53:00,70.0,,65.0,29.8,10.0,NNW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456160,MapQuest,201.0,2,2017-06-20 06:51:41,2017-06-20 07:21:23,38.092793,-122.234734,,,0.0,Accident on Lemon St both ways at Curtola Pkwy.,,Lemon St,R,Vallejo,Solano,CA,94590,US,US/Pacific,KAPC,2017-06-20 06:54:00,64.0,,75.0,29.83,9.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-456151,MapQuest,201.0,2,2017-06-20 06:02:00,2017-06-20 06:31:32,37.346977,-121.904472,,,0.0,Accident on CA-87 Guadalupe Pkwy Northbound before Exit 7 Taylor St.,,Guadalupe Pkwy N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-20 05:53:00,64.0,,87.0,29.84,9.0,WNW,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-456148,MapQuest,201.0,3,2017-06-20 05:28:02,2017-06-20 05:57:23,37.554943,-121.916428,,,0.0,Accident on I-680 Southbound before Exits 18 18A Vargas Rd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-20 05:56:00,63.0,,84.0,29.86,10.0,NW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-456147,MapQuest,201.0,2,2017-06-20 05:20:19,2017-06-20 05:49:35,37.325176,-121.886246,,,0.0,Accident on CA-87 Guadalupe Pkwy Northbound at I-280.,,Sinclair Fwy N,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-20 04:53:00,64.9,,84.0,29.82,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-456145,MapQuest,201.0,2,2017-06-20 04:48:38,2017-06-20 05:18:21,37.851017,-122.29108400000001,,,0.0,Accident on 7th St at CA-13 Ashby Ave.,898.0,Ashby Ave,R,Berkeley,Alameda,CA,94710-2804,US,US/Pacific,KOAK,2017-06-20 04:53:00,61.0,,83.0,29.83,10.0,NNW,4.6,,Clear,False,False,True,False,False,False,False,False,False,True,False,True,False,Night,Night,Day,Day
A-2703920,Bing,,2,2017-06-20 04:37:50,2017-06-20 10:37:50,37.75629,-122.14891999999999,37.75134,-122.15193000000001,0.379,At 98th Ave/Golf Links Rd - Accident.,,I-580 E,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2017-06-20 04:53:00,61.0,,83.0,29.83,10.0,NNW,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-456140,MapQuest,201.0,2,2017-06-20 04:22:54,2017-06-20 04:51:55,37.318287,-121.831551,,,0.0,Accident on US-101 Northbound at Exit 383 Tully Rd.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95121,US,US/Pacific,KRHV,2017-06-20 06:47:00,66.2,,68.0,29.87,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-2703919,Bing,,2,2017-06-20 01:16:04,2017-06-20 07:16:04,37.8719,-122.3055,37.844570000000004,-122.29801,1.932,Between Gilman St and CA-13/Ashby Ave/Bay St - Accident.,,Eastshore Fwy W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-06-20 00:53:00,61.0,,87.0,29.84,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2696667,Bing,,2,2017-06-20 00:53:33,2017-06-20 06:53:33,39.86806,-84.86095,39.869209999999995,-84.86373,0.16699999999999998,At IN-227/Exit 153 - Accident.,,US-35 N,R,Richmond,Wayne,IN,47374,US,US/Eastern,KVES,2017-06-20 00:55:00,59.0,,100.0,29.98,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-456136,MapQuest,241.0,3,2017-06-19 23:13:07,2017-06-19 23:57:27,37.891723999999996,-122.308617,,,0.0,#1 lane blocked due to accident on I-580 Westbound at Exit 13 I-80.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-06-19 22:53:00,61.0,,87.0,29.84,10.0,NW,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-456131,MapQuest,201.0,3,2017-06-19 20:56:48,2017-06-19 21:26:10,37.756397,-122.14879599999999,,,0.0,Right hand shoulder blocked due to accident on I-580 Eastbound at Exits 29 29A Golf Links Rd.,,I-580 E,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2017-06-19 20:53:00,62.1,,80.0,29.82,10.0,WNW,17.3,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-456129,MapQuest,201.0,2,2017-06-19 19:37:37,2017-06-19 20:07:37,37.346775,-121.880684,,,0.0,Accident on Julian St Eastbound at 14th St.,636.0,E Julian St,R,San Jose,Santa Clara,CA,95112-1802,US,US/Pacific,KSJC,2017-06-19 19:53:00,75.9,,60.0,29.8,10.0,West,11.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456126,MapQuest,201.0,2,2017-06-19 19:08:04,2017-06-19 19:38:04,37.769749,-122.47860700000001,,,0.0,Accident on CA-1 Crossover Dr Northbound at Martin Luther King Jr Dr.,521.0,Crossover Dr,L,San Francisco,San Francisco,CA,94122,US,US/Pacific,KSFO,2017-06-19 18:56:00,63.0,,67.0,29.8,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703895,Bing,,2,2017-06-19 17:21:21,2017-06-19 23:21:21,37.80771,-122.36764,37.80811,-122.36719,0.037000000000000005,At Treasure Island Rd - Accident.,,I-80 W,R,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2017-06-19 16:53:00,75.0,,55.0,29.81,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703891,Bing,,2,2017-06-19 17:13:51,2017-06-19 23:13:51,37.210021999999995,-121.723202,37.210021999999995,-121.723202,0.0,At Bailey Avenue/Exit 373 - Accident.,,S Valley Fwy N,R,San Jose,Santa Clara,CA,95138,US,US/Pacific,KRHV,2017-06-19 16:50:00,96.8,,30.0,29.79,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703892,Bing,,2,2017-06-19 17:13:06,2017-06-19 23:13:06,37.582975,-122.252071,37.582975,-122.252071,0.0,At San Mateo Bridge - Accident.,,CA-92 E,R,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,2017-06-19 16:47:00,80.6,,61.0,29.78,10.0,NNE,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703874,Bing,,2,2017-06-19 15:54:24,2017-06-19 21:56:33,37.50456,-121.96378999999999,37.507118,-121.966959,0.248,At Auto Mall Pky - Accident.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2017-06-19 17:47:00,75.2,,65.0,29.79,10.0,NNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456113,MapQuest-Bing,201.0,3,2017-06-19 15:50:25,2017-06-19 16:19:51,37.8745,-122.30603799999999,,,0.0,#4 lane blocked due to accident on I-580 Eastbound at Gilman St.,,I-580 W,R,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2017-06-19 15:53:00,75.0,,55.0,29.81,10.0,WNW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456112,MapQuest-Bing,201.0,3,2017-06-19 15:34:53,2017-06-19 16:04:26,37.503819,-121.962852,,,0.0,#2 lane blocked due to accident on I-880 Northbound at Auto Mall Pkwy.,,I-880 N,R,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2017-06-19 13:47:00,82.4,,54.0,29.8,10.0,NW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456109,MapQuest,201.0,3,2017-06-19 14:23:07,2017-06-19 14:52:47,37.532864000000004,-121.93831599999999,,,0.0,#3 & #4 lane blocked due to accident on I-680 Southbound at Exit 15 Washington Blvd.,,I-680 S,R,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2017-06-19 13:56:00,82.9,,51.0,29.81,10.0,NNW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456108,MapQuest,201.0,2,2017-06-19 13:55:38,2017-06-19 14:25:38,37.919384,-122.33015400000001,,,0.0,Accident on Carlson Blvd Westbound at 45th St.,912.0,Carlson Blvd,L,Richmond,Contra Costa,CA,94804-4632,US,US/Pacific,KCCR,2017-06-19 13:53:00,100.0,,24.0,29.73,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456087,MapQuest-Bing,241.0,2,2017-06-19 10:45:49,2017-06-19 11:14:23,37.373634,-121.927773,,,0.0,#3 lane blocked due to accident on US-101 Northbound before CA-87.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2017-06-19 10:53:00,88.0,,36.0,29.8,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456083,MapQuest,201.0,2,2017-06-19 09:51:46,2017-06-19 10:21:13,38.319523,-122.30722800000001,,,0.879999995232,Exit ramp from CA-29 Northbound at Exit 19 to Redwood Rd both ways restrictions on exit ramp due to accident.,,CA-29 N,R,Napa,Napa,CA,94558,US,US/Pacific,KAPC,2017-06-19 09:54:00,77.0,,58.0,29.79,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456081,MapQuest,201.0,2,2017-06-19 09:38:56,2017-06-19 10:06:54,38.239838,-122.084084,,,0.0,Restrictions on exit ramp due to accident on CA-12 Eastbound at Chadbourne Rd.,,CA-12 W,R,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2017-06-19 09:58:00,85.3,,39.0,29.78,10.0,WSW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456079,MapQuest,201.0,3,2017-06-19 09:35:28,2017-06-19 10:05:09,37.367962,-121.84600800000001,,,0.0,Accident on I-680 Northbound at Exit 2B McKee Rd.,,I-680 N,R,San Jose,Santa Clara,CA,95116,US,US/Pacific,KRHV,2017-06-19 09:47:00,84.2,,42.0,29.83,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703813,Bing,,2,2017-06-19 09:31:07,2017-06-19 15:31:07,37.91426,-122.31756000000001,37.907379999999996,-122.31535,0.49,At Carlson Blvd - Accident.,,I-80 W,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-19 09:53:00,81.0,,47.0,29.75,10.0,NNW,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456080,MapQuest,201.0,3,2017-06-19 09:30:54,2017-06-19 10:00:23,37.910786,-122.31713899999998,,,0.0,Accident on I-80 Westbound before Exit 14B Carlson Blvd. All lanes have been re-opened.,,I-80 E,R,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2017-06-19 09:53:00,81.0,,47.0,29.75,10.0,NNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456075,MapQuest,201.0,3,2017-06-19 09:21:43,2017-06-19 09:51:09,37.823818,-122.31868,,,0.0,Right hand shoulder blocked due to accident on I-80 Westbound near I-880.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2017-06-19 08:53:00,71.1,,63.0,29.82,10.0,WNW,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703812,Bing,,2,2017-06-19 09:18:22,2017-06-19 15:18:22,37.740542,-122.40778600000002,37.740542,-122.40778600000002,0.0,At I-280/Alemany Blvd - Accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2017-06-19 08:56:00,66.9,,70.0,29.82,10.0,NNE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456074,MapQuest,201.0,2,2017-06-19 09:16:07,2017-06-19 09:45:14,37.568104,-122.31113400000001,,,0.0,Accident on US-101 Southbound before 3rd Ave.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94402,US,US/Pacific,KSQL,2017-06-19 08:50:00,69.8,,73.0,29.82,6.0,Variable,4.6,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456076,MapQuest,201.0,2,2017-06-19 09:11:51,2017-06-19 09:40:47,38.092341999999995,-122.55909,,,0.0,Accident on US-101 Southbound before Rowland Blvd.,,Redwood Hwy S,R,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2017-06-19 09:15:00,73.4,,57.0,29.82,10.0,Variable,4.6,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456077,MapQuest,201.0,3,2017-06-19 09:09:54,2017-06-19 09:38:39,38.213669,-122.141998,,,0.0,Accident on I-80 Eastbound before Green Valley Rd. On the median.,,CA-12 E,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2017-06-19 08:54:00,73.9,,62.0,29.8,10.0,SW,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456071,MapQuest,201.0,2,2017-06-19 09:00:48,2017-06-19 09:29:57,37.255756,-121.87595400000001,,,0.0,Accident on CA-85 Northbound after Almaden Expy. On the median.,,Almaden Expy,R,San Jose,Santa Clara,CA,95118,US,US/Pacific,KRHV,2017-06-19 08:47:00,78.8,,51.0,29.83,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2703803,Bing,,2,2017-06-19 08:37:52,2017-06-19 14:37:52,37.363403999999996,-121.896727,37.363403999999996,-121.896727,0.0,At Oakland Rd - Accident.,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-06-19 08:53:00,78.1,,48.0,29.81,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-456070,MapQuest,201.0,2,2017-06-19 08:34:38,2017-06-19 09:03:47,37.363136,-121.891586,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound after 13th St.,,US-101 N,R,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2017-06-19 08:53:00,78.1,,48.0,29.81,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
